reward_mode,gamma,epsilon_schedule,seed,row,column,has_key,q_up,q_down,q_left,q_right,max_q,best_action,is_terminal
sparse,0.5,linear,3,7,3,1,-0.20000986411618385,-0.20002287424926624,-0.20002290109244358,-0.19998913229520895,-0.19998913229520895,right,False
sparse,0.5,linear,3,7,4,0,-0.19758139177076517,-0.1914148328635687,-0.19544728368045985,-0.19721020736393738,-0.1914148328635687,down,False
sparse,0.5,linear,3,7,4,1,-0.19997968151177536,-0.19997141022519946,-0.19998023337875495,-0.19995989897796354,-0.19995989897796354,right,False
sparse,0.5,linear,3,7,5,0,-0.19850988479988352,-0.19660960876121708,-0.19721826788542363,-0.19821350733965298,-0.19660960876121708,down,False
sparse,0.5,linear,3,7,5,1,-0.19994360388138804,-0.19991922843541693,-0.19995451362073874,-0.19991138718263293,-0.19991138718263293,right,False
sparse,0.5,linear,3,7,6,0,-0.19941852459872766,-0.1984172305725039,-0.1983362263573002,-0.20189612670048607,-0.1983362263573002,left,False
sparse,0.5,linear,3,7,6,1,-0.19989922146844868,-0.19981526700017566,-0.29642083161396315,-0.1997623973288895,-0.1997623973288895,right,False
sparse,0.5,linear,3,7,7,0,-0.7796915839953896,-0.19957278008810597,-0.2656035015205482,-0.3307213820193656,-0.19957278008810597,down,False
sparse,0.5,linear,3,7,7,1,-0.9666741157603103,-0.19949432712617243,-0.2066404929534484,-0.2386550408270701,-0.19949432712617243,down,False
sparse,0.5,linear,3,7,8,0,-1.0182916699060713,-0.19899151151640185,-0.26002324986597114,-0.24668004567653923,-0.19899151151640185,down,False
sparse,0.5,linear,3,7,8,1,-0.9876504357672072,-0.19896218614173533,-0.2394476931831134,-0.30717615574426704,-0.19896218614173533,down,False
sparse,0.5,linear,3,7,9,0,-0.8877000283608192,-0.19949607932064825,-0.33064882578312427,-0.3771708831116314,-0.19949607932064825,down,False
sparse,0.5,linear,3,7,9,1,-0.7824944761423449,-0.19731213073366513,-0.2816127239423494,-0.3066655623111495,-0.19731213073366513,down,False
sparse,0.5,linear,3,7,10,0,-0.8693683773711114,-0.19969799413375813,-0.29245475668332926,-0.3038447881751561,-0.19969799413375813,down,False
sparse,0.5,linear,3,7,10,1,-1.0199960504633194,-0.1941686263275467,-0.20013441972518609,-0.24290382243545253,-0.1941686263275467,down,False
sparse,0.5,linear,3,7,11,0,-0.23761510348177123,-0.19986229016568113,-0.2040104002178652,-0.20379627795180094,-0.19986229016568113,down,False
sparse,0.5,linear,3,7,11,1,-0.2590723502448804,-0.18685528165566498,-0.20349982073082976,-0.19416196425590168,-0.18685528165566498,down,False
sparse,0.5,linear,3,7,12,0,-0.19998308155156042,-0.19994406224823943,-0.2160577541206991,-0.19998498063035475,-0.19994406224823943,down,False
sparse,0.5,linear,3,7,12,1,-0.1959245981821477,-0.17381979138674838,-0.19429322996784268,-0.1787182188110607,-0.17381979138674838,down,False
sparse,0.5,linear,3,7,13,0,-0.19999062883629945,-0.19997613770224676,-0.19998005854281065,-0.20083076765335725,-0.19997613770224676,down,False
sparse,0.5,linear,3,7,13,1,-0.19159102779454606,-0.14136906035330585,-0.18843698209553444,-0.17833033113587632,-0.14136906035330585,down,False
sparse,0.5,linear,3,7,14,0,-0.2011422411250643,-0.19998663634720024,-0.19998677128446565,-0.1999885331614911,-0.19998663634720024,down,False
sparse,0.5,linear,3,7,14,1,-0.1925646328203277,-0.13843191323423604,-0.7446712114251496,-0.1904844190163711,-0.13843191323423604,down,False
sparse,0.5,linear,3,7,15,0,-0.19998983483925709,-0.20002201946935397,-0.19999011468557523,-0.2045346818322525,-0.19998983483925709,up,False
sparse,0.5,linear,3,7,15,1,-0.19242216879599036,-0.22208404147479724,-0.17622014188455531,-0.18914052451424598,-0.17622014188455531,left,False
sparse,0.5,linear,3,7,16,0,-0.2671542467239282,-0.20636036448355216,-0.1999910156570923,-0.8724254906283755,-0.1999910156570923,left,False
sparse,0.5,linear,3,7,16,1,-0.22018735837095232,-0.34685423396728665,-0.19247259793883925,-1.3828542358359734,-0.19247259793883925,left,False
sparse,0.5,linear,3,8,1,0,-0.3506216443965318,-0.24819502765382806,-0.8323660570637748,-0.15421957757890659,-0.15421957757890659,right,False
sparse,0.5,linear,3,8,1,1,-0.38102705133010945,-0.5317743261099817,-0.9007233137664008,-0.22798571585023406,-0.22798571585023406,right,False
sparse,0.5,linear,3,8,2,0,-0.19338324287343858,-4.208389447385955,-0.7922590445753586,-0.2351430819932615,-0.19338324287343858,up,False
sparse,0.5,linear,3,8,2,1,-0.2006690809721641,-3.2505236765204697,-0.9198877843136504,-0.2700573067551686,-0.2006690809721641,up,False
sparse,0.5,linear,3,8,3,0,-0.19383606234387812,-0.16281033718327154,-0.19428999943285316,-0.1905611045068854,-0.16281033718327154,down,False
sparse,0.5,linear,3,8,3,1,-0.20007404497545883,-0.2090196331481805,-0.24809844189597868,-0.20383193505850586,-0.20007404497545883,up,False
sparse,0.5,linear,3,8,4,0,-0.19596321140929038,-0.19569627238673937,-0.17738050805479164,-0.196625533944678,-0.17738050805479164,left,False
sparse,0.5,linear,3,8,4,1,-0.19997807399619136,-0.20041137232730244,-0.20039831471468536,-0.19996618448524558,-0.19996618448524558,right,False
sparse,0.5,linear,3,8,5,0,-0.19742276112888457,-0.19801610558397328,-0.1920108327704859,-0.1983363677048254,-0.1920108327704859,left,False
sparse,0.5,linear,3,8,5,1,-0.19990206207783415,-0.20001902237269426,-0.19996647777829532,-0.19981306456021478,-0.19981306456021478,right,False
sparse,0.5,linear,3,8,6,0,-0.19840834814862607,-0.19882975912782094,-0.19677274833609495,-0.19919194098024864,-0.19677274833609495,left,False
sparse,0.5,linear,3,8,6,1,-0.19984423259556303,-0.19978675855889752,-0.20042597546333318,-0.19949449362848348,-0.19949449362848348,right,False
sparse,0.5,linear,3,8,7,0,-0.2009310354592834,-0.19876432283493728,-0.19877430218641023,-0.19919797602237002,-0.19876432283493728,down,False
sparse,0.5,linear,3,8,7,1,-0.19966759741399703,-0.19943949809962003,-0.19976373910105677,-0.1987305106383791,-0.1987305106383791,right,False
sparse,0.5,linear,3,8,8,0,-0.19960163158979807,-0.196986776606481,-0.19903675648105615,-0.19916966257974236,-0.196986776606481,down,False
sparse,0.5,linear,3,8,8,1,-0.19876623002725582,-0.1973184340139309,-0.199311783637273,-0.19747562672983981,-0.1973184340139309,down,False
sparse,0.5,linear,3,8,9,0,-0.199634976338239,-0.19875592398958586,-0.19897338859941777,-0.19960015860367755,-0.19875592398958586,down,False
sparse,0.5,linear,3,8,9,1,-0.1986238355863208,-0.19479591715255026,-0.1981244580794837,-0.1937712016816866,-0.1937712016816866,right,False
sparse,0.5,linear,3,8,10,0,-0.19978120803584287,-0.19944574605349344,-0.1993808955432463,-0.19982336807866016,-0.1993808955432463,left,False
sparse,0.5,linear,3,8,10,1,-0.19634265673508589,-0.18650063240302286,-0.19704286914813193,-0.18872295098024902,-0.18650063240302286,down,False
sparse,0.5,linear,3,8,11,0,-0.1998956238957767,-0.19973002633648537,-0.19969926548294323,-0.19992939639663698,-0.19969926548294323,left,False
sparse,0.5,linear,3,8,11,1,-0.1919670346553898,-0.1750183344995599,-0.19509339136442805,-0.17055329714151934,-0.17055329714151934,right,False
sparse,0.5,linear,3,8,12,0,-0.19997488503966251,-0.1998772793532526,-0.19986625509886413,-0.1999610364397927,-0.19986625509886413,left,False
sparse,0.5,linear,3,8,12,1,-0.17966660965237202,-0.1352370513581373,-0.18106678931728912,-0.14341363064068316,-0.1352370513581373,down,False
sparse,0.5,linear,3,8,13,0,-0.19998456442142448,-0.1999496489892275,-0.19994053412018598,-0.19997806887059136,-0.19994053412018598,left,False
sparse,0.5,linear,3,8,13,1,-0.18055186205719126,-0.06762904234214735,-0.16413047066244493,-0.11008231319787268,-0.06762904234214735,down,False
sparse,0.5,linear,3,8,14,0,-0.19998556322817973,-0.19997725112179163,-0.19997504323769105,-0.19997961701767109,-0.19997504323769105,left,False
sparse,0.5,linear,3,8,14,1,-0.16890466212473132,-0.03850761045968899,-0.14863006883847033,-0.13913783899791177,-0.03850761045968899,down,False
sparse,0.5,linear,3,8,15,0,-0.19998652714448542,-0.19999477366145968,-0.19998144105134857,-0.20003669864811524,-0.19998144105134857,left,False
sparse,0.5,linear,3,8,15,1,-0.18371945458313313,-0.10807777897011939,-0.1321016849159453,-0.18393111104480697,-0.10807777897011939,down,False
sparse,0.5,linear,3,8,16,0,-0.22521978321886293,-0.30685128696481473,-0.20021743441098197,-0.8693993849268297,-0.20021743441098197,left,False
sparse,0.5,linear,3,8,16,1,-0.25335210897796684,-0.45765721482605387,-0.1750045008635347,-0.9837836867016831,-0.1750045008635347,left,False
sparse,0.5,linear,3,9,1,0,-0.3726129165364497,0.2171376299072208,-0.46678096977759376,-3.9854406011855734,0.2171376299072208,down,False
sparse,0.5,linear,3,9,1,1,-0.6208438174544542,-1.4753027368623959,-1.0034073130837575,-4.132512748004877,-0.6208438174544542,up,False
sparse,0.5,linear,3,9,2,0,-0.17825614110372595,1.13617473911785,-0.07678230249733929,0.4371848680941661,1.13617473911785,down,False
sparse,0.5,linear,3,9,2,1,-0.21063719301315156,-0.2297195960038069,-0.4186684788885135,-0.24277590073973362,-0.21063719301315156,up,False
sparse,0.5,linear,3,9,3,0,-0.41225475326307814,-0.19579428751329353,-3.4820476727829,-0.06664355049219127,-0.06664355049219127,right,False
sparse,0.5,linear,3,9,3,1,-0.9963574141715213,-1.0860807544318027,-4.352920142299333,-0.20267746505623682,-0.20267746505623682,right,False
sparse,0.5,linear,3,9,4,0,-0.18262634707209818,-3.7188214270814983,-0.5417802049979705,-0.9272547714081495,-0.18262634707209818,up,False
sparse,0.5,linear,3,9,4,1,-0.20029048020127407,-3.9398604968000384,-0.7596862772420385,-0.5734134604043036,-0.20029048020127407,up,False
sparse,0.5,linear,3,9,5,0,-0.1964777151606996,-0.23549146140019264,-0.19824965533259198,-0.1989404826123753,-0.1964777151606996,up,False
sparse,0.5,linear,3,9,5,1,-0.20000053468276968,-0.23476817149113202,-0.2052601553009809,-0.20087644698660542,-0.20000053468276968,up,False
sparse,0.5,linear,3,9,6,0,-0.1984200730782406,-0.2010865418924475,-0.19902784380259086,-0.19898883303173928,-0.1984200730782406,up,False
sparse,0.5,linear,3,9,6,1,-0.19978725823593632,-0.20048744884348363,-0.1999283153388724,-0.199698676744823,-0.199698676744823,right,False
sparse,0.5,linear,3,9,7,0,-0.1989335125649508,-0.19905138861119112,-0.19915181663490278,-0.19775013835833044,-0.19775013835833044,right,False
sparse,0.5,linear,3,9,7,1,-0.19937264311605582,-0.1993950419140521,-0.19966012008130365,-0.19949471949514294,-0.19937264311605582,up,False
sparse,0.5,linear,3,9,8,0,-0.19870570407946478,-0.19328389887177327,-0.19818042109333187,-0.19813026849603677,-0.19328389887177327,down,False
sparse,0.5,linear,3,9,8,1,-0.1981663638024769,-0.1970381967233969,-0.19900034090036203,-0.1946829083073306,-0.1946829083073306,right,False
sparse,0.5,linear,3,9,9,0,-0.19888320208184151,-0.19745972061601297,-0.1976441873565117,-0.19880964993557068,-0.19745972061601297,down,False
sparse,0.5,linear,3,9,9,1,-0.19736108265148225,-0.19005394631929232,-0.19676678122296953,-0.18659381280372725,-0.18659381280372725,right,False
sparse,0.5,linear,3,9,10,0,-0.1996736045475927,-0.19894201502564357,-0.19860061871510276,-0.19964262376092318,-0.19860061871510276,left,False
sparse,0.5,linear,3,9,10,1,-0.22206730979309874,-0.17599604082945514,-0.19182069399203824,-0.17021105265721748,-0.17021105265721748,right,False
sparse,0.5,linear,3,9,11,0,-0.19980982571208297,-0.19950997145016322,-0.1994501165150158,-0.1998201265118782,-0.1994501165150158,left,False
sparse,0.5,linear,3,9,11,1,-0.1852584383123838,-0.14337187278224206,-0.18024578127879307,-0.1327755463433685,-0.1327755463433685,right,False
sparse,0.5,linear,3,9,12,0,-0.19994018065521058,-0.1997813705189663,-0.19974375974331707,-0.19993710794379863,-0.19974375974331707,left,False
sparse,0.5,linear,3,9,12,1,-0.16225593300700597,-0.051266094189250475,-0.1499148903882504,-0.0789077626688109,-0.051266094189250475,down,False
sparse,0.5,linear,3,9,13,0,-0.19996297486134282,-0.20132331596063494,-0.19988372827298204,-0.19997559374400312,-0.19988372827298204,left,False
sparse,0.5,linear,3,9,13,1,-0.11317906282905142,0.11206425342961163,-0.12423988370844943,0.01184621362760722,0.11206425342961163,down,False
sparse,0.5,linear,3,9,14,0,-0.19997513367087116,-0.19997070644621415,-0.19995438730827775,-0.19998194114572326,-0.19995438730827775,left,False
sparse,0.5,linear,3,9,14,1,-0.10683666153389719,0.22135013617449512,0.047536069320091315,-0.07624443250185917,0.22135013617449512,down,False
sparse,0.5,linear,3,9,15,0,-0.2002324220318049,-0.2002625673715061,-0.19997964715045177,-0.20167469032046012,-0.19997964715045177,left,False
sparse,0.5,linear,3,9,15,1,-0.1274612048832729,0.07583228066489851,0.001241021442714852,-0.1660415843162704,0.07583228066489851,down,False
sparse,0.5,linear,3,9,16,0,-0.30901978356997545,-0.38193128036902674,-0.20630947128067323,-0.9459415257460229,-0.20630947128067323,left,False
sparse,0.5,linear,3,9,16,1,-0.27029155383838227,-0.16660184018778457,-0.2526781119255368,-1.0249144114815363,-0.16660184018778457,down,False
sparse,0.5,linear,3,10,1,0,-0.0486140856921216,1.4935903534251613,-0.07163103274349347,1.3605912594578426,1.4935903534251613,down,False
sparse,0.5,linear,3,10,1,1,-0.44295028773217116,-0.31459394282824404,-1.0300845474776814,-0.22960992102979072,-0.22960992102979072,right,False
sparse,0.5,linear,3,10,2,0,-3.9078461512199048,4.3529376518566645,0.010194989402106502,0.5768212151631101,4.3529376518566645,down,False
sparse,0.5,linear,3,10,2,1,-4.036945577680022,-0.20706919944561977,-1.1339888621269165,-0.25624412349853687,-0.20706919944561977,down,False
sparse,0.5,linear,3,10,3,0,-0.20191345091822144,-0.6377850683441018,1.5429303337495612,-4.21433765713199,1.5429303337495612,left,False
sparse,0.5,linear,3,10,3,1,-0.49036682282577143,-1.1843307124107088,-0.2719700371290646,-4.8974664271682435,-0.2719700371290646,left,False
sparse,0.5,linear,3,10,4,0,-0.15548392617420348,-0.6273588826086076,0.4367607778532264,-0.23974385786261052,0.4367607778532264,left,False
sparse,0.5,linear,3,10,4,1,-0.21383880236344033,-0.9704698082818486,-0.38342204603729607,-0.2674130484728851,-0.21383880236344033,up,False
sparse,0.5,linear,3,10,5,0,-0.532723420381796,-1.9220696904833803,-3.9404985705546016,-0.22535916575249754,-0.22535916575249754,right,False
sparse,0.5,linear,3,10,5,1,-0.5618112365163976,-1.8923695987979334,-4.119582587191296,-0.30031601985986917,-0.30031601985986917,right,False
sparse,0.5,linear,3,10,6,0,-0.19936098496952964,-0.912799417796793,-0.40427711060708715,-0.3211246829592872,-0.19936098496952964,up,False
sparse,0.5,linear,3,10,6,1,-0.20072689996564383,-1.0008489919705748,-0.37887490928012596,-0.21033465392402814,-0.20072689996564383,up,False
sparse,0.5,linear,3,10,7,0,-0.19864708339211234,-0.19349721487156848,-0.19950560574976228,-0.19135172677105047,-0.19135172677105047,right,False
sparse,0.5,linear,3,10,7,1,-0.2661995499510381,-0.19801389883707313,-0.19984748292328075,-0.19720206402202714,-0.19720206402202714,right,False
sparse,0.5,linear,3,10,8,0,-0.1969756344936327,-0.18146811292765383,-0.19768770903597443,-0.1928980826779209,-0.18146811292765383,down,False
sparse,0.5,linear,3,10,8,1,-0.1964042109479322,-0.1969537060891974,-0.19897292243152803,-0.19198549254622266,-0.19198549254622266,right,False
sparse,0.5,linear,3,10,9,0,-0.19738347937609332,-0.19765673295554234,-0.19269806033087758,-0.19858811607942012,-0.19269806033087758,left,False
sparse,0.5,linear,3,10,9,1,-0.19371069343280778,-0.194153344507807,-0.1956277058107293,-0.17916699320830515,-0.17916699320830515,right,False
sparse,0.5,linear,3,10,10,0,-0.19912551736420944,-0.19874088718125105,-0.19720783052834714,-0.19949564032981676,-0.19720783052834714,left,False
sparse,0.5,linear,3,10,10,1,-0.17970548480388537,-0.18388211015003456,-0.18978704730344242,-0.15456572872375532,-0.15456572872375532,right,False
sparse,0.5,linear,3,10,11,0,-0.19960520762179104,-0.19962583803344439,-0.1988779585642201,-0.19973130520980328,-0.1988779585642201,left,False
sparse,0.5,linear,3,10,11,1,-0.16376521337417754,-0.15907979872229408,-0.17510146539762692,-0.04571298119925381,-0.04571298119925381,right,False
sparse,0.5,linear,3,10,12,0,-0.19980773542501165,-0.19983916409623376,-0.19951796123298726,-0.19988950055344332,-0.19951796123298726,left,False
sparse,0.5,linear,3,10,12,1,-0.054471178499619965,0.11093834809574595,-0.13865543228078014,0.10367071849822297,0.11093834809574595,down,False
sparse,0.5,linear,3,10,13,0,-0.19991941449096629,-0.19993826782779786,-0.19974899130180063,-0.19996368459689096,-0.19974899130180063,left,False
sparse,0.5,linear,3,10,13,1,-0.03630912296084879,0.4647145598611623,-0.05063737065001486,0.30848685209908067,0.4647145598611623,down,False
sparse,0.5,linear,3,10,14,0,-0.19997143746672522,-0.19997778524267637,-0.1999166479616588,-0.19998012321358444,-0.1999166479616588,left,False
sparse,0.5,linear,3,10,14,1,0.061856621362949823,0.9201729346684914,0.256508954832177,0.26197610031238133,0.9201729346684914,down,False
sparse,0.5,linear,3,10,15,0,-0.20389650939112847,-0.20350242824728862,-0.19997437469632615,-0.2332529666932837,-0.19997437469632615,left,False
sparse,0.5,linear,3,10,15,1,-0.05779977737393978,0.40571911993836074,0.25429989731460845,-0.037139398266227815,0.40571911993836074,down,False
sparse,0.5,linear,3,10,16,0,-0.3492097664405473,-0.37366139728493913,-0.24645770228233685,-0.9015215505130856,-0.24645770228233685,left,False
sparse,0.5,linear,3,10,16,1,-0.15246320710408431,0.0633095752084479,-0.006269782975605733,-0.7790975189764442,0.0633095752084479,down,False
sparse,0.5,linear,3,11,1,0,1.0931066818159796,3.6146384890931946,1.5315586963453998,3.961654452566122,3.961654452566122,right,False
sparse,0.5,linear,3,11,1,1,-0.22796918976660735,-0.2894223338890106,-0.9485460857047865,-0.20314238893052325,-0.20314238893052325,right,False
sparse,0.5,linear,3,11,2,0,1.746867658511789,9.127634986649808,1.8755642271967221,3.8175204721611453,9.127634986649808,down,False
sparse,0.5,linear,3,11,2,1,-0.2554628274939731,-0.29098633271713553,-0.20060809543717034,-0.8715008204887067,-0.20060809543717034,left,False
sparse,0.5,linear,3,11,7,0,-0.2879368905547155,-0.254793225872596,-0.9935261680526153,-0.16685175308546202,-0.16685175308546202,right,False
sparse,0.5,linear,3,11,7,1,-0.35347941614541895,-0.35937229350077704,-0.9882524246822738,-0.19628377133650793,-0.19628377133650793,right,False
sparse,0.5,linear,3,11,8,0,-0.19195522600594592,-0.1549479673191618,-0.1855834185230751,-0.19474791312463102,-0.1549479673191618,down,False
sparse,0.5,linear,3,11,8,1,-0.19657248290316906,-0.19238372282301944,-0.19761105221139896,-0.19506648542808627,-0.19238372282301944,down,False
sparse,0.5,linear,3,11,9,0,-0.1952819491602931,-0.7778877072377967,-0.3072503987989036,-0.33436814695302625,-0.1952819491602931,up,False
sparse,0.5,linear,3,11,9,1,-0.1893991040510107,-0.8769757823949036,-0.36063627435520795,-0.21551175436162048,-0.1893991040510107,up,False
sparse,0.5,linear,3,11,10,0,-0.19850747751469183,-0.8361548842074535,-0.2014824698063014,-0.28603314456222956,-0.19850747751469183,up,False
sparse,0.5,linear,3,11,10,1,-0.16979339842491165,-0.8823530083462051,-0.2618815240644187,-0.5677158851408027,-0.16979339842491165,up,False
sparse,0.5,linear,3,11,11,0,-0.19956061405599915,-0.9374710566799658,-0.27545044563406174,-0.4108887033523107,-0.19956061405599915,up,False
sparse,0.5,linear,3,11,11,1,-0.11583110201783639,-0.8021212144066294,-0.22657837992632993,-0.03421157622545182,-0.03421157622545182,right,False
sparse,0.5,linear,3,11,12,0,-0.1997332357970857,-0.8386830924877369,-0.4088313047227542,-0.3681638284108876,-0.1997332357970857,up,False
sparse,0.5,linear,3,11,12,1,-0.05935590733507143,-0.6502848095306873,-0.1611981738451574,0.4538319928546225,0.4538319928546225,right,False
sparse,0.5,linear,3,11,13,0,-0.199924584778509,-0.20173414545048984,-0.19989682993191926,-0.19996250794834286,-0.19989682993191926,left,False
